interaction_id,agent_id,query,retrieved_sources,retrieved_content,source_last_validated,current_schema_version,agent_schema_version,output_claims,source_classification,agent_access_level,lineage_documented,output_matches_source,policy_masking_required,policy_masking_applied
CUAD-00318,claude-3-haiku-20240307,Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.,ragbench.cuad,"EXHIBIT D JOINT FILING AGREEMENT MFA FINANCIAL, INC. In accordance with Rule 13d-1(k) under the Securities Exchange Act of 1934, as amended, the undersigned hereby confirm the agreement by and among them to the joint filing on behalf of them of the Statement on Schedule 13D and any and all further amendments thereto, with respect to the securities of the above referenced issuer, and that this Agreement be included as an Exhibit to such filing. This Agreement may be executed in any number of counterparts each of which shall be deemed to be an original and all of which together shall be deemed to constitute one and the same Agreement. IN WITNESS WHEREOF, the undersigned hereby execute this Agreement as of July 6, 2020. ATHENE ANNUITY AND LIFE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE ANNUITY & LIFE ASSURANCE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE USA CORPORATION By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory





ATHENE LIFE RE LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE HOLDING LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO INSURANCE SOLUTIONS GROUP LP By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory AISG GP LTD. By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO LIFE ASSET, L.P. By: Apollo Life Asset GP, LLC, its general partner By: /s",2024-01-01 00:00:00,v1,v1,"Based on the given context, which appears to be a joint filing agreement rather than a contract, there is no information regarding the liability of the parties or whether their liability is capped or uncapped upon breach of any obligations. The document primarily outlines the agreement among the various parties to jointly file a Statement on Schedule 13D and any amendments thereto. It does not contain any provisions related to liability or remedies for breach of the agreement. Therefore, the giv",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00319,claude-3-haiku-20240307,Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?,ragbench.cuad,"Exhibit 4.5

CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.

THIS AGREEMENT made effective the 10 day of January 2019 (the ""Effective Date""),

BETWEEN:

EMERALD HEALTH NATURALS, INC., a company having its registered and records office at 7860 Venture Street, Burnaby, BC V5A 1V3

(""Emerald"" or the ""Company"")

AND:

DR. GAETANO MORELLO N.D. INC., Businessperson, having an office at 2975 East 4th Avenue, Vancouver, B.C. V5M 1L1

(the ""Contractor"")

WITNESSES THAT WHEREAS Emerald would like to engage the Contractor as an independent contractor of Emerald, and the Contractor would like to be engaged by Emerald as an independent contractor, on the terms and conditions contained herein;

IN CONSIDERATION of the mutual agreements in this Agreement and subject to the terms and conditions specified in this Agreement, the parties agree as follows:

1. Definitions

1.1 In this Agreement, including the recitals and the schedules, the defined words and expressions have the meanings set out on Schedule ""A"" to this Agreement unless the context otherwise required.

2. Scope of Engagement

2.1 Position. The Company hereby engages the Contractor as an independent contractor and the Contractor hereby agrees to such engagement.

2.2 Services. The Company engages the Contractor to fulfill the services (the ""Services"") as described on Schedule ""B"" on the terms and conditions of this Agreement. The Services may be replaced, amended, superseded, or supplemented from time to time by agreement between the Company and the Contractor.

2.3 Reporting and Oversight Responsibility. The Contractor will report to and take instructions from Avtar Dhillon, President and Executive Chair.

2.4 Commitment of the Contractor. The Contractor will devote sufficient time and attention to the business and affairs of Emerald to provide the Services, use his or her best efforts to promote the interests of Emerald, and will carry out his or her Services honestly, in good faith and in the best interests of E",2024-01-01 00:00:00,v1,v1,"Yes, based on the information provided in the agreement, Emerald Health Naturals, Inc. has the right to terminate the consulting agreement with Dr. Gaetano Morello N.D. Inc. without cause.

Specifically, Section 5.4 states:

""Emeralds' Right to Terminate this Agreement without Cause. The Company may terminate this Agreement and the engagement of the Contractor without Cause at any time on 30 days prior written notice. The date of termination will be the date specified in the written notice and m",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00320,claude-3-haiku-20240307,What is the notice period required to terminate renewal?,ragbench.cuad,"Execution Version Certain identified information has been excluded from the exhibit because it is both (i) not material and (ii) would likely cause competitive harm to the Company, if publicly disclosed. Double asterisks denote omissions.   DEVELOPMENT AGREEMENT   This Development Agreement (""this Agreement"") is entered into and effective as of September 30, 2019 (""Effective   Date"") by and between Howmedica Osteonics Corp., a New Jersey corporation, also known as Stryker Orthopaedics   (""Stryker""), and Conformis, Inc., a Delaware corporation having a principal place of business located at 600 Technology Park   Drive, Billerica, MA 01821 (""Conformis""). Stryker and Conformis are collectively referred to herein as the ""Parties"" and   individually as a ""Party.""   WHEREAS, the Parties are concurrently entering into an asset purchase agreement for Stryker's purchase of certain   Conformis assets concerning Patient-Specific Instrumentation (""Asset Purchase Agreement""), and a License Agreement, a   Distribution Agreement and a Quality Agreement, as defined in and attached to the Asset Purchase Agreement (collectively, such   agreements are referred to herein as the ""Other Agreements"").   WHEREAS, Stryker and its Affiliates have developed and commercialized an Off-The-Shelf Knee Implant offered under   the trademark Triathlon.   WHEREAS, Conformis currently offers Patient-Specific Instrumentation for use with its Patient-Specific Implants,   including partial and total knee and hip arthroplasty.   WHEREAS, Stryker desires that Conformis develop, in accordance with the R&D Program, certain Patient-Specific   Instrumentation to be used with the current version of the Off-The-Shelf Knee Implant offered under the trademark Triathlon (such   Patient-Specific Instrumentation as so developed, the ""KIB Product"").   THEREFORE, in consideration of the mutual representations, warranties and covenants herein and in the Other   Agreements constituting good and valuable consideration, th",2024-01-01 00:00:00,v1,v1,"The agreement does not appear to contain any provisions regarding a renewal period or notice period to terminate a renewal. The agreement specifies a term that begins on the Effective Date and continues until Acceptance of all Deliverables for Milestones #1 and #2 and completion of Milestone #3, unless earlier terminated under Section 8.2. There are no provisions in the agreement regarding renewal or termination of a renewal period.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00321,claude-3-haiku-20240307,Does the contract limit the ability of a party to transfer the license being granted to a third party?,ragbench.cuad,"FRANCHISE AGREEMENT                                                   TABLE OF CONTENTS

1.       INTRODUCTION AND DEFINITIONS.......................................1          1.A.     INTRODUCTION..............................................1          1.B.     DEFINITIONS...............................................3

2.       GRANT OF FRANCHISE RIGHTS..........................................7          2.A.     GRANT OF FRANCHISE........................................7          2.B.     PRINCIPAL OWNERS' GUARANTY................................7          2.C.     TERRITORIAL RIGHTS........................................8          2.D.     RESERVATION OF RIGHTS.....................................8          2.E.     OPTION TO DEVELOP OTHER SITES WITHIN THE TERRITORY........9          2.F.     TERM OF FRANCHISE.........................................9

3.       OTHER DISTRIBUTION METHODS........................................10          3.A.     SPECIAL DISTRIBUTION ARRANGEMENTS........................10

4.       FRANCHISE AND OTHER FEES..........................................10          4.A.     INITIAL FRANCHISE FEE....................................10          4.B.     DEFERRAL OF FRANCHISE FEE................................10          4.C.     ROYALTY FEE..............................................10          4.D.     ADVERTISING FUND FEE.....................................11          4.E.     TRANSFER FEE.............................................11          4.F.     FEES FOR ADDITIONAL FRANCHISES...........................11          4.G.     FEES FOR RENEWAL OF FRANCHISE............................12          4.H.     PAYMENT BY ELECTRONIC FUNDS TRANSFER.....................12          4.I.     LATE CHARGE AND INTEREST. ...............................12

5.       RENEWAL OF FRANCHISE TERM.........................................13          5.A.     FRANCHISEE'S RIGHT TO A SUCCESSOR FRANCHISE..............13          5.B.     RELEASES.........",2024-01-01 00:00:00,v1,v1,"Yes, the contract places significant limitations on the ability of the Franchisee to transfer the franchise rights to a third party. Specifically:

Section 17.B. states that ""Franchisee understands and acknowledges that the rights and duties created by this Franchise Agreement are personal to Franchisee (or if Franchisee is a corporation or partnership, to its Owners) and that Pretzel Time has granted the Franchise to Franchisee in reliance upon Pretzel Time's perceptions of the individual or co",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00322,claude-3-haiku-20240307,Does the contract contain a license grant to a licensee (incl. sublicensor) and the affiliates of such licensee/sublicensor?,ragbench.cuad,"EXHIBIT 10.25                                RESELLER AGREEMENT

THIS AGREEMENT (the ""AGREEMENT"") entered into as of the 19 day of March, 2004 (the ""EFFECTIVE DATE"") provides the terms and conditions under which MediaNet Group Technologies, Inc., a Nevada corporation having an address at 5100 W. Copans Road Suite 710 Margate, FL 33063 USA (""MEDIANET GROUP TECHNOLOGIES""), authorizes International Direct Response, Inc., a Pennsylvania Corporation, having an address at 1125 Lancaster Avenue, Berwyn, PA 19312(""RESELLER"") to be its true and lawful representative and agent for the purpose of reselling licenses of the MediaNet Group Technologies Portals (""PORTALS"") and other MediaNet Group Technologies products and services in accordance with the terms and conditions contained in this Agreement. This Agreement, together with the other agreements and schedules referenced in it, contains the complete terms and conditions between the parties.

MEDIANET GROUP TECHNOLOGIES AND RESELLER AGREE AS FOLLOWS:

1.   LICENSE

Reseller is hereunder licensed to market MediaNet Group Technologies' Brand-A-Port portals (""PORTALS"") and to resell MediaNet Group Technologies products and services for compensation in accordance with the annexed ""RESELLING SCHEDULE."" Under the terms and conditions as outlined in this Agreement.

2.   RESELLING

The Reseller intends to market the Portals to companies and various businesses and individuals (""BUYERS"") who may include corporations, small businesses, religious organizations, network marketing, franchise, business opportunities, chains, charities, organizations and other companies that would have a use for individual and multiple portals. The purpose of this Agreement is to define the scope of compensation for the marketing of Portals to these potential customers. During the Term of this Agreement, Reseller shall have the right to market Brand-A-Port Portals, both through the existing Brand-A-Port Portal under the License and independently to Buyers ",2024-01-01 00:00:00,v1,v1,"Yes, the contract does contain a license grant to the Reseller. Section 1 states that ""Reseller is hereunder licensed to market MediaNet Group Technologies' Brand-A-Port portals (""PORTALS"") and to resell MediaNet Group Technologies products and services for compensation in accordance with the annexed ""RESELLING SCHEDULE.""""

However, the contract does not appear to explicitly grant a license to the affiliates of the Reseller. The license is granted solely to the Reseller (International Direct Res",CONFIDENTIAL,INTERNAL,True,0.75,False,False
CUAD-00323,claude-3-haiku-20240307,Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?,ragbench.cuad,"CONFIDENTIAL TREATMENT REQUEST * Portions denoted with an asterisk have been omitted and filed separately with   the Securities and Exchange Commission pursuant to a request for confidential   treatment.                                                                    EXHIBIT 10.16

                              DISTRIBUTOR AGREEMENT                                      BETWEEN                                   INGRAM MICRO                                        AND                                      NETGEAR

NETGEAR Agreement Number: N115                     Effective Date: March 1, 1996                                                    Term: 1 Year

Ingram Micro, a corporation organized under the laws of the State of California, having a place of business located at 1600 E. St. Andrew Place, Santa Ana, California, USA, (""Distributor"") and NETGEAR, Inc. (""NETGEAR""), a wholly owned subsidiary of Bay Networks, Inc., organized under the laws of the State of Delaware, having a place of business at 4401 Great America Parkway, Santa Clara, California, USA, agree that the following terms govern the purchase, sale, and licensing of Products (as defined below) between the parties.

NOTICES:

All notices given under the Agreement are to be in writing and may be sent by mail, telefax, courier service or otherwise delivered to the party to be notified at the following address, or to such other address as may have been substituted by written notice:

         To Distributor:                      To NETGEAR:          1600 E. ST. ANDREWS PL.              4401 Great America Parkway          P.O. BOX 25125                       P.O. Box 58185          SANTA ANA, CA 92799-5125             Santa Clara, CA 95052-8185          (???)                                Patricia Dutra-Gerard

DISTRIBUTOR AND NETGEAR ACKNOWLEDGE THAT EACH HAS READ THIS AGREEMENT TOGETHER WITH THE ATTACHED EXHIBIT, UNDERSTANDS IT AND AGREES TO BE BOUND BY ITS TERMS AND CONDITIONS.

AGREED:                 ",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the agreement, there does not appear to be any explicit restriction on a party contesting the validity of the counterparty's ownership of intellectual property or bringing claims against the counterparty for matters unrelated to the contract.

The agreement has sections that address intellectual property rights and limitations of liability, but these seem to be focused on the specific products, trademarks, and obligations under the distributor agreement itsel",CONFIDENTIAL,INTERNAL,False,1.0,False,False
CUAD-00324,claude-3-haiku-20240307,On what date will the contract's initial term expire?,ragbench.cuad,"MAINTENANCE AGREEMENT

        BETWEEN

        XIMAGE

          AND

SAGEM S.A., DEPARTEMENT MORPHO SYSTEMES

                                          Page 1

    TABLE OF CONTENTS

                                                 1.    Definitions...................................................................3

2.    Term of Agreement.............................................................4

3.    Software Maintenance Services.................................................4

4.    Performance of Services.......................................................4

5.    Customer Obligations and Warranties...........................................5

6.    Charges.......................................................................5

7.    Non disclosure................................................................5

8.    Response by XIMAGE............................................................6

9.    Intervention on site..........................................................6

10.   Return and Repair.............................................................7

11.   Injunctive Relief/Termination.................................................7

12.   Indemnification...............................................................7

13.   Termination...................................................................7

14.   Disclaimer of Warranty........................................................8

15.   Limitations of Liability......................................................8

16.   Arbitration...................................................................9

17.   Force Majeure.................................................................9

18.   Successors and Assigns........................................................9

19.   Amendments....................................................................9

20.   Entire Agreement and Waiver...................................................10

                         ",2024-01-01 00:00:00,v1,v1,"According to Section 2 of the Maintenance Agreement, the initial term of the agreement shall become effective upon the ""Effective Date"" and, unless sooner terminated, shall remain in full force and effect for at least one year thereafter.

The ""Effective Date"" is defined in Section 1 as the ""Date of Installation of the PSS in Kuwait, i.e. December 10, 1993.""

Therefore, the initial term of the Maintenance Agreement will expire one year after the Effective Date, which is December 10, 1994.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00325,claude-3-haiku-20240307,"This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",ragbench.cuad,"Exhibit 10.1



Sales, Marketing, Distribution, and Supply Agreement {***}   WHEREAS HEMISPHERX is a biopharmaceutical company with headquarters at One Penn Center, 1617 JFK Boulevard, Suite 500, Philadelphia, PA 19103, U.S. (""HEMISPHERX"") and Scientific Products Pharmaceutical Co. LTD is a pharmaceutical company with its primary offices located at Tahlia Street, P.O Box 10485, Riyadh 11433 Saudi Arabia ("" SCIEN""), each a ""Party"" together, ""Parties"", and   WHEREAS HEMISPHERX owns intellectual proprietary rights relating to Interferon alfa-n3 (human leukocyte derived), and   WHEREAS HEMISPHERX desires to have Interferon alfa-n3 (human leukocyte derived) provided to physicians to treat genital warts and other infections and diseases, including MERS, in the GCC (Gulf Cooperation Council) states , as appropriate, prior to regulatory approval in such countries and to have Interferon alfa-n3 (human leukocyte derived) approved by the regulatory authorities in each GCC country (Kingdom of Saudi Arabia, Bahrain, Qatar, Kuwait, United Arab emirates (UAE) and Sultanate of Oman)), and   WHEREAS SCIEN has sales, marketing, distribution capabilities in the GCC states, and   WHEREAS, AFTER A SUCCESSFUL CLINICAL TRIAL IN MERS, SCIEN affirms it has the ability to supply Interferon alfa-n3 (human leukocyte derived) in the GCC States prior to regulatory approval and simultaneously seek to gain regulatory approval in each of the GCC States. After the clinical trial in MERS has been conducted, in the event it is successful and the Hemispherx manufacturing site requires approved by the GCC / SFDA, the cost of any post-clinical trial inspection of the facility to be the responsibility of Scien or the regulatory authority, and subsequently to market, sell and distribute Interferon alfa-n3 (human leukocyte derived) in the GCC, and   WHEREAS, SCIEN desires to supply Interferon alfa-n3 (human leukocyte derived) under special approval from the Saudi Ministry of Health and for other GCC states ",2024-01-01 00:00:00,v1,v1,"There does not appear to be any information in the provided context about a Non-Compete, Exclusivity or No-Solicit of Customers provision. The document appears to be a sales, marketing, distribution, and supply agreement between Hemispherx Biopharma, Inc. and Scientific Products Pharmaceutical Co. LTD. It defines the terms of their business relationship, including roles and responsibilities, product supply, pricing, reporting, termination, and other standard contractual provisions. There are no ",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00326,claude-3-haiku-20240307,Does the contract contain a license grant by affiliates of the licensor or that includes intellectual property of affiliates of the licensor? ,ragbench.cuad,"Exhibit 10.1

CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY BRACKETED ASTERISKS [***], HAS BEEN OMITTED AND FILED SEPARATELY WITH THE SECURITIES AND EXCHANGE COMMISSION PURSUANT TO RULE 24B-2 OF THE SECURITIES EXCHANGE ACT OF 1934, AS AMENDED. SUPPLY AGREEMENT

THIS SUPPLY AGREEMENT (""Agreement"") is entered into as of this 15th day of May, 2013 (the ""Effective Date"") by and between Integra LifeSciences Corporation (""Integra""), a Delaware corporation with offices at 311 Enterprise Drive, Plainsboro, New Jersey 08536, and PcoMed, LLC (""PcoMed""), a Colorado limited liability company with offices at 105 S. Sunset Street, Longmont, Colorado 80501.

RECITALS:

WHEREAS, Integra is a medical device company that is developing and commercializing implantable spinal medical devices and procedures in the field of spinal surgery;

WHEREAS, PcoMed has experience and expertise in the surface modification of medical device materials;

WHEREAS, Integra desires to engage PcoMed to apply certain of its surface technologies onto Integra's implantable spinal medical devices for preclinical, clinical and commercial use and distribution by Integra; and

WHEREAS, PcoMed is willing to apply such surface technologies onto Integra's implantable spinal medical devices and to grant Integra certain exclusive rights to use and commercialize those devices; and

NOW, THEREFORE, in consideration of the mutual covenants and promises herein contained, the parties hereto agree as follows: 1. DEFINITIONS.

As used in this Agreement, the following initially capitalized terms, whether used in the singular or plural form, shall have the meanings set forth in this Section 1.

1.1. ""Affiliate"" means any corporation, limited liability company, person or entity that directly or indirectly controls, is controlled by, or is under common control with, a party to this Agreement. For purposes of this Section 1.1, the term ""control"" (with a correlative meaning for ""controlled by"") means the ",2024-01-01 00:00:00,v1,v1,"Yes, the contract does contain a license grant that includes intellectual property of affiliates of the licensor (PcoMed). 

Specifically, Section 1.1 defines ""Affiliate"" as any entity that is controlled by, controls, or is under common control with a party to the agreement. Section 1.12 defines ""Integra Technology"" as including technology owned, licensed or controlled by Integra and/or any Integra Affiliates. Section 1.23 defines ""PcoMed Technology"" in a similar way, including technology owned,",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00327,claude-3-haiku-20240307,"Does one party have the right to terminate or is consent or notice required of the counterparty if such party undergoes a change of control, such as a merger, stock sale, transfer of all or substantially all of its assets or business, or assignment by operation of law?",ragbench.cuad,"ALAMOGORDO FINANCIAL CORPORATION                                 1,101,643 Shares

                                  COMMON STOCK                            (Par Value $.0l Per Share)

                       Subscription Price $10.00 Per Share

                                AGENCY AGREEMENT

                              ___________ __, 2000

Charles Webb & Company, a Division of Keefe, Bruyette & Woods, Inc. 211 Bradenton Avenue Dublin, Ohio 43017

Ladies and Gentlemen:

         Alamogordo   Financial   Corporation,   a  federal   corporation   (the ""Company""), AF Mutual Holding Company (the ""MHC"") and Alamogordo Federal Savings and Loan Association,  a federally  chartered stock savings and loan association (the  ""Bank"")  with its  deposit  accounts  insured by the  Savings  Association Insurance  Fund  (""SAIF"")   administered  by  the  Federal   Deposit   Insurance Corporation  (""FDIC""),  hereby confirm,  jointly and severally,  their agreement with Charles Webb & Company,  a Division of Keefe,  Bruyette & Woods,  Inc. (the ""Agent""), as follows:

         Section 1. The  Offering.  In accordance  with the Stock  Issuance Plan adopted by its Board of Directors (the ""Plan""),  the Company will offer and sell up to  1,101,643  shares of its common  stock,  par  value,  $.01 per share (the ""Shares"" or ""Common  Stock""),  in a  subscription  offering  (the  ""Subscription Offering"") to (1) depositors of the Bank with account balances of $50.00 or more as of September 30, 1998 (""Eligible  Account  Holders""),  (2) the Employee Stock Ownership Plan of the Bank (the ""ESOP""), (3) depositors of the Bank with account balances  of $50.00 or more as of  December  31,  1999  (""Supplemental  Eligible Account Holders""), and (4) employees, officers and directors of the Bank. To the extent  Shares  remain  unsold in the  Subscription  Offering,  the  Company  is offering for sale in a community  offering  (the  ""Community  Offering"" and when referred to together  with the  Subscrip",2024-01-01 00:00:00,v1,v1,"Based on the agreement, there is no specific provision that gives any party the right to terminate the agreement solely due to a change of control of one of the parties. The agreement states that it ""shall inure solely to the benefit of, and shall be binding upon, the Agent, the Company, the MHC, the Bank, and their respective successors and assigns."" This suggests the agreement would remain in effect even if there was a change of control or assignment of the agreement.

The agreement does provi",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00328,claude-3-haiku-20240307,Does the contract contain a  license grant that is irrevocable or perpetual?,ragbench.cuad,"Exhibit 10.3

GAS FRANCHISE AGREEMENT

THIS AGREEMENT (""Agreement""), made and entered into this 17th day of November, 2015, by and between the TOWN OF VINTON, VIRGINIA, a Virginia municipal corporation (""Grantor""), and ROANOKE GAS COMPANY, a Virginia corporation (""Grantee"").

WHEREAS, Grantor has reviewed the proposal for a Gas Franchise of Grantee; and

WHEREAS, Grantor, at a duly authorized and regular meeting of its Town Council, did vote to grant a renewal of the Gas Franchise to Grantee pursuant to provisions of the State Code and Town Charter.

NOW, THEREFORE, in consideration of said grant of renewal of the Gas Franchise, the parties agree as follows:

1. GRANT. Grantor hereby grants to Grantee and Grantee hereby accepts a franchise to construct, reconstruct, operate, maintain, repair, and extend a Gas Distribution System within Grantor's Territorial Limits in accordance with the terms and conditions set forth below (""Franchise""). The Franchise is granted pursuant to Grantor's Franchise Ordinance (Ordinance No. 967), adopted November 17, 2015, (""Ordinance""), which is incorporated by reference herein, including any applicable definitions.

2. TERM. The term of the Franchise shall be twenty (20) years, commencing on January 1, 2016.

3. FRANCHISE FEE.

(a) Grantee shall pay to Grantor a Franchise Fee which shall be calculated pursuant to this Section. It is understood that Grantee has or will enter into franchise agreements with the City of Roanoke (""Roanoke"") and the City of Salem (""Salem"") and the Town of Vinton (""Vinton"") (Grantor, Roanoke and Salem being hereinafter sometimes collectively referred to as the ""localities"" and singularly as a ""locality"") with fee provisions identical to this one, and that the total annual Franchise Fee to be paid to the three localities in aggregate is $98,196 for calendar year 2016 (""base year total annual Franchise Fee""). Grantor's Franchise Fee shall be a percentage share of the base year total annual Franchise Fee, which s",2024-01-01 00:00:00,v1,v1,"No, the contract does not contain a license grant that is irrevocable or perpetual. The key evidence for this is:

1. The agreement is referred to as a ""Gas Franchise Agreement"", indicating it is a franchise granted by the Town of Vinton to Roanoke Gas Company, not an irrevocable or perpetual license.

2. The term of the franchise is explicitly stated to be 20 years, commencing on January 1, 2016 (Section 2). This indicates the franchise is not perpetual.

3. There is no language in the agreemen",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00329,claude-3-haiku-20240307,"Is one party required to share revenue or profit with the counterparty for any technology, goods, or services?",ragbench.cuad,"EXHIBIT 10.15

                              ENDORSEMENT AGREEMENT

     This ENDORSEMENT AGREEMENT (the ""Agreement"") is made this 1st day of                                                                --- November, 2003 by and between Bruce Jenner, Individual (""CELEBRITY""), with his offices located in California; and The Right Solution, a Nevada Corporation (the COMPANY), with its offices located at 3035 East Patrick Lane, Suite 14, Las Vegas, Nevada 89120.

     WHEREAS, CELEBRITY has experience in public speaking and marketing and

     WHEREAS, the COMPANY desires to do business with the CELEBRITY and

     NOW, THEREFORE, in consideration of the mutual promises, covenants and agreements contained herein, and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the COMPANY and CELEBRITY agree as follows:

1.   ENGAGEMENT      The COMPANY agrees to a one year engagement to contract the CELEBRITY to      speak at the company meetings and seminars along with endorsement of the      Company products.

2.   The CELEBRITY will be limited to six speaking engagements for the year and      five conference calls per month at the company's discretion.

3.   The CELEBRITY will assist in getting a distributorship started through his      contacts and fan mail. The CELEBRITY can designate the party placed in the      distributorship direct to the Company. This distributorship will be      independent of the endorsement terms of the agreement and will remain on      going as long as the CELEBRITY maintains the annual membership fee.

4.   TERMS FOR THE COMPANY

     (i)  The COMPANY will flag the CELEBRITY center at level six for a six      month period. COMPANY will provide the necessary time to work with the      business on products, strategies and opportunity. Jack Zufelt will      coordinate all efforts and work direct with the CELEBRITY and or the      designee.

     (ii) The COMPANY will provide products at no cost ",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the Endorsement Agreement, it appears that one party (the COMPANY) is required to share revenue or profit with the counterparty (the CELEBRITY) in the form of the following:

1. The COMPANY will pay the CELEBRITY $6,000 per month for the entire duration of the agreement.

2. The COMPANY will give stock options to the CELEBRITY based on the monthly sales volume, as follows:
   - $300,000 in monthly sales: 300,000 shares
   - $600,000 in monthly sales: 600,000 ",CONFIDENTIAL,INTERNAL,True,0.75,False,False
CUAD-00330,claude-3-haiku-20240307,Is there any clause providing for joint or shared ownership of intellectual property between the parties to the contract?,ragbench.cuad,"Exhibit 1

JOINT FILING AGREEMENT

The undersigned hereby agree to jointly prepare and file with the applicable regulatory authorities this Schedule 13G or Schedule 13D and any future amendments thereto reporting each of the undersigned's ownership of securities of the issuer named herein, and hereby affirm that such Schedule 13G or Schedule 13D is being filed on behalf of each of the undersigned pursuant to and in accordance with the provisions of Rule 13d-1(k) under the Securities Exchange Act of 1934. The undersigned acknowledge that each shall be responsible for the timely filing of such amendments, and for the completeness and accuracy of the information concerning her or it contained therein, but shall not be responsible for the completeness and accuracy of the information concerning the other, except to the extent that she or it knows or has reason to believe that such information is inaccurate.

Dated: March 27, 2020.

/s/ Shelby J. Butterfield Shelby J. Butterfield

BUTTERFIELD FAMILY TRUST

By: /s/ Shelby J. Butterfield Shelby J. Butterfield Co-Trustee

1",2024-01-01 00:00:00,v1,v1,"No, the given exhibit does not contain any clause providing for joint or shared ownership of intellectual property between the parties to the contract. The agreement appears to be a Joint Filing Agreement related to the joint preparation and filing of a Schedule 13G or Schedule 13D with regulatory authorities, reporting the ownership of securities by the undersigned parties. The agreement does not mention anything about intellectual property or its ownership.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
